t,MV,MVP,MVI,MVD,SP,PV,DV,Man
3.900000000000000000e+01,9.136196129286949486e+01,9.909156432568617845e+01,-2.128652820528202128e+01,-3.621383951435574495e-05,5.500000000000000000e+01,3.903999999999999915e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.000000000000000000e+01,9.083728527971048550e+01,9.784981539929910355e+01,-2.069552952379037336e+01,-4.526593816104138729e-05,5.500000000000000000e+01,3.924000000000000199e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.100000000000000000e+01,8.973479649246355905e+01,9.604927945603789397e+01,-2.011540581803683381e+01,-6.563534626826054270e-05,5.500000000000000000e+01,3.953000000000000114e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.200000000000000000e+01,8.942588288812201824e+01,9.505588031492828804e+01,-1.954128209889742251e+01,-3.621408702637521061e-05,5.500000000000000000e+01,3.968999999999999773e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.300000000000000000e+01,8.872903397057812924e+01,9.368995649590254970e+01,-1.897540836135243936e+01,-4.979239997835279352e-05,5.500000000000000000e+01,3.990999999999999659e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.400000000000000000e+01,8.795482800836118997e+01,9.226194523055741570e+01,-1.841815960456526469e+01,-5.205612584338586692e-05,5.500000000000000000e+01,4.014000000000000057e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.500000000000000000e+01,8.697838102546256778e+01,9.064767162625426522e+01,-1.787066082602604666e+01,-5.884590107385872636e-05,5.500000000000000000e+01,4.039999999999999858e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.600000000000000000e+01,8.642362337004296080e+01,8.946801014618654335e+01,-1.733028703159110862e+01,-4.300353224784403254e-05,5.500000000000000000e+01,4.059000000000000341e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.700000000000000000e+01,8.504424075996519150e+01,8.748121186396731730e+01,-1.680191321038442709e+01,-7.242495651077005404e-05,5.500000000000000000e+01,4.090999999999999659e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.800000000000000000e+01,8.483462717383133622e+01,8.667407506181572785e+01,-1.627841437830172566e+01,-2.942464181092599096e-05,5.500000000000000000e+01,4.103999999999999915e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.900000000000000000e+01,8.442794169949401351e+01,8.568067592070606509e+01,-1.576091553283315072e+01,-3.621276706251541204e-05,5.500000000000000000e+01,4.120000000000000284e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,8.357355898072195544e+01,8.425266465536098792e+01,-1.525204166812238604e+01,-5.205563083438157390e-05,5.500000000000000000e+01,4.142999999999999972e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.100000000000000000e+01,8.314365765481545623e+01,8.325926551425132516e+01,-1.474916779002574962e+01,-3.621359201436615292e-05,5.500000000000000000e+01,4.159000000000000341e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.200000000000000000e+01,8.351588920540889660e+01,8.307300317529330869e+01,-1.424741890941926314e+01,-6.791012781553073932e-06,5.500000000000000000e+01,4.161999999999999744e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.300000000000000000e+01,8.288389089170736668e+01,8.189334169522558682e+01,-1.375279501291705309e+01,-4.300163472686549239e-05,5.500000000000000000e+01,4.181000000000000227e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.400000000000000000e+01,8.242879384518347763e+01,8.089994255411596669e+01,-1.326417110302897129e+01,-3.621326197528239657e-05,5.500000000000000000e+01,4.196999999999999886e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.500000000000000000e+01,8.190204193489132933e+01,7.984445596668696510e+01,-1.278192217891840166e+01,-3.847624542755360115e-05,5.500000000000000000e+01,4.214000000000000057e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.600000000000000000e+01,8.142840501031380995e+01,7.885105682557735918e+01,-1.230567324142196028e+01,-3.621309701438413638e-05,5.500000000000000000e+01,4.229999999999999716e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.700000000000000000e+01,8.138323478315734860e+01,7.829226980870316766e+01,-1.183279929639596517e+01,-2.037039818838108141e-05,5.500000000000000000e+01,4.239000000000000057e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.800000000000000000e+01,8.064495837327442018e+01,7.705052088231610696e+01,-1.136742533463763216e+01,-4.526536063099042379e-05,5.500000000000000000e+01,4.259000000000000341e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.900000000000000000e+01,7.995923678051867967e+01,7.587085940224842773e+01,-1.090917635698357557e+01,-4.300303720575828501e-05,5.500000000000000000e+01,4.278000000000000114e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.000000000000000000e+01,8.007615215068960879e+01,7.549833472433229531e+01,-1.045317737430981708e+01,-1.358095298495765099e-05,5.500000000000000000e+01,4.284000000000000341e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.100000000000000000e+01,7.950154686265614146e+01,7.444284813690333635e+01,-1.000355337741357076e+01,-3.847542042758540543e-05,5.500000000000000000e+01,4.300999999999999801e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,7.923092356120908164e+01,7.369779878107108573e+01,-9.558429370477920628e+00,-2.716017336773293090e-05,5.500000000000000000e+01,4.313000000000000256e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.300000000000000000e+01,7.789202646916297113e+01,7.189726283780987615e+01,-9.124180339280377083e+00,-6.563468627129089581e-05,5.500000000000000000e+01,4.342000000000000171e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.400000000000000000e+01,7.753998643001817470e+01,7.109012603565832933e+01,-8.694806297206813639e+00,-2.942439428988165013e-05,5.500000000000000000e+01,4.354999999999999716e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.500000000000000000e+01,7.699401210669407192e+01,7.009672689454866656e+01,-8.271432241747378455e+00,-3.621276705349269512e-05,5.500000000000000000e+01,4.371000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.600000000000000000e+01,7.700270350567124922e+01,6.966211477031319532e+01,-7.850683180431624386e+00,-1.584393636806260996e-05,5.500000000000000000e+01,4.378000000000000114e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.700000000000000000e+01,7.706978944938316545e+01,6.928959009239707711e+01,-7.432184114096168415e+00,-1.357996297296668349e-05,5.500000000000000000e+01,4.384000000000000341e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.800000000000000000e+01,7.669603762531195912e+01,6.848245329024551609e+01,-7.018560036884691655e+00,-2.942249677491752164e-05,5.500000000000000000e+01,4.396999999999999886e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,7.631618037345852201e+01,6.767531648809392664e+01,-6.609810948797194996e+00,-2.942307427188874501e-05,5.500000000000000000e+01,4.410000000000000142e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.000000000000000000e+01,7.530563543463742349e+01,6.624730522274884947e+01,-6.209686841467507712e+00,-5.205538333438818716e-05,5.500000000000000000e+01,4.432999999999999829e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.100000000000000000e+01,7.515990389194261923e+01,6.568851820587465795e+01,-5.812937726608267575e+00,-2.037097567632940490e-05,5.500000000000000000e+01,4.442000000000000171e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,7.532206958031385113e+01,6.544016842059724581e+01,-5.417688608402559503e+00,-9.053666185720948571e-06,5.500000000000000000e+01,4.446000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.300000000000000000e+01,7.498205261127773724e+01,6.469511906476503782e+01,-5.026939480157447626e+00,-2.715910087679471928e-05,5.500000000000000000e+01,4.457999999999999829e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.400000000000000000e+01,7.432433822187110195e+01,6.363963247733604334e+01,-4.642565337689847027e+00,-3.847591538245714415e-05,5.500000000000000000e+01,4.475000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.500000000000000000e+01,7.434653764755236693e+01,6.326710779941991092e+01,-4.260441190202544526e+00,-1.358078796090488700e-05,5.500000000000000000e+01,4.481000000000000227e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,7.411582297548795850e+01,6.264623333622642321e+01,-3.882067034349072188e+00,-2.263280409255509243e-05,5.500000000000000000e+01,4.490999999999999659e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.700000000000000000e+01,7.350584917557148401e+01,6.165283419511676755e+01,-3.509692865109728555e+00,-3.621251948433445360e-05,5.500000000000000000e+01,4.507000000000000028e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.800000000000000000e+01,7.270181207207977536e+01,6.047317271504908831e+01,-3.144443679974662231e+00,-4.300270720877712123e-05,5.500000000000000000e+01,4.525999999999999801e+01,1.000000000000000000e+01,0.000000000000000000e+00
