t,MV,PV,DV
1.860000000000000000e+02,5.920512464659726959e+01,4.757999999999999829e+01,1.000000000000000000e+01
1.870000000000000000e+02,5.985818264751735995e+01,4.752000000000000313e+01,1.000000000000000000e+01
1.880000000000000000e+02,5.913923310416174672e+01,4.767999999999999972e+01,1.000000000000000000e+01
1.890000000000000000e+02,5.985102166263310153e+01,4.760999999999999943e+01,1.000000000000000000e+01
1.900000000000000000e+02,5.950348311651786304e+01,4.771000000000000085e+01,1.000000000000000000e+01
1.910000000000000000e+02,6.015166838981255637e+01,4.764999999999999858e+01,1.000000000000000000e+01
1.920000000000000000e+02,5.961523798355626980e+01,4.778000000000000114e+01,1.000000000000000000e+01
1.930000000000000000e+02,5.951122854767125858e+01,4.784000000000000341e+01,1.000000000000000000e+01
1.940000000000000000e+02,5.915509444148001705e+01,4.793999999999999773e+01,1.000000000000000000e+01
1.950000000000000000e+02,5.923247235666656962e+01,4.796999999999999886e+01,1.000000000000000000e+01
1.960000000000000000e+02,5.930870943265411199e+01,4.800000000000000000e+01,1.000000000000000000e+01
1.970000000000000000e+02,5.975860976285589032e+01,4.796999999999999886e+01,1.000000000000000000e+01
1.980000000000000000e+02,5.939758029838004205e+01,4.807000000000000028e+01,1.000000000000000000e+01
1.990000000000000000e+02,5.990733618469558763e+01,4.803000000000000114e+01,1.000000000000000000e+01
2.000000000000000000e+02,5.954405446266849111e+01,4.813000000000000256e+01,1.000000000000000000e+01
2.010000000000000000e+02,5.998909564520764093e+01,4.810000000000000142e+01,1.000000000000000000e+01
2.020000000000000000e+02,5.987305002703986645e+01,4.815999999999999659e+01,1.000000000000000000e+01
2.030000000000000000e+02,5.969231007244134446e+01,4.822999999999999687e+01,1.000000000000000000e+01
2.040000000000000000e+02,5.975880622244452667e+01,4.825999999999999801e+01,1.000000000000000000e+01
2.050000000000000000e+02,5.982416832244646088e+01,4.828999999999999915e+01,1.000000000000000000e+01
2.060000000000000000e+02,5.963854658977373191e+01,4.835999999999999943e+01,1.000000000000000000e+01
2.070000000000000000e+02,5.988756187654639263e+01,4.835999999999999943e+01,1.000000000000000000e+01
2.080000000000000000e+02,5.994916719546927197e+01,4.839000000000000057e+01,1.000000000000000000e+01
2.090000000000000000e+02,5.982226017962883446e+01,4.845000000000000284e+01,1.000000000000000000e+01
2.100000000000000000e+02,5.944325112364627728e+01,4.854999999999999716e+01,1.000000000000000000e+01
2.110000000000000000e+02,6.068458355542556859e+01,4.839000000000000057e+01,1.000000000000000000e+01
2.120000000000000000e+02,6.012038057959493642e+01,4.852000000000000313e+01,1.000000000000000000e+01
2.130000000000000000e+02,6.017601533093559141e+01,4.854999999999999716e+01,1.000000000000000000e+01
2.140000000000000000e+02,6.060529070797614537e+01,4.852000000000000313e+01,1.000000000000000000e+01
2.150000000000000000e+02,6.084828337665066300e+01,4.852000000000000313e+01,1.000000000000000000e+01
2.160000000000000000e+02,6.027924162099810701e+01,4.864999999999999858e+01,1.000000000000000000e+01
2.170000000000000000e+02,6.095464847167104949e+01,4.857999999999999829e+01,1.000000000000000000e+01
2.180000000000000000e+02,6.100798796745565511e+01,4.860999999999999943e+01,1.000000000000000000e+01
2.190000000000000000e+02,6.124761922172518780e+01,4.860999999999999943e+01,1.000000000000000000e+01
2.200000000000000000e+02,6.123738485251985963e+01,4.864999999999999858e+01,1.000000000000000000e+01
2.210000000000000000e+02,6.172537720871626021e+01,4.860999999999999943e+01,1.000000000000000000e+01
2.220000000000000000e+02,6.152773966085890578e+01,4.867999999999999972e+01,1.000000000000000000e+01
2.230000000000000000e+02,6.176475497382583058e+01,4.867999999999999972e+01,1.000000000000000000e+01
2.240000000000000000e+02,6.118971323238403670e+01,4.881000000000000227e+01,1.000000000000000000e+01
2.250000000000000000e+02,6.123447300930648396e+01,4.884000000000000341e+01,1.000000000000000000e+01
2.260000000000000000e+02,6.084083219733174275e+01,4.893999999999999773e+01,1.000000000000000000e+01
2.270000000000000000e+02,6.150535728306889638e+01,4.886999999999999744e+01,1.000000000000000000e+01
2.280000000000000000e+02,6.129796296801337263e+01,4.893999999999999773e+01,1.000000000000000000e+01
2.290000000000000000e+02,6.133783417634393231e+01,4.896999999999999886e+01,1.000000000000000000e+01
2.300000000000000000e+02,6.175135958802749769e+01,4.893999999999999773e+01,1.000000000000000000e+01
2.310000000000000000e+02,6.141641991341712981e+01,4.903000000000000114e+01,1.000000000000000000e+01
2.320000000000000000e+02,6.201510303432680615e+01,4.896999999999999886e+01,1.000000000000000000e+01
2.330000000000000000e+02,6.124177861228056230e+01,4.913000000000000256e+01,1.000000000000000000e+01
2.340000000000000000e+02,6.164933345720682212e+01,4.910000000000000142e+01,1.000000000000000000e+01
2.350000000000000000e+02,6.168318204933661519e+01,4.913000000000000256e+01,1.000000000000000000e+01
2.360000000000000000e+02,6.152852509515841462e+01,4.918999999999999773e+01,1.000000000000000000e+01
2.370000000000000000e+02,6.149655435336730136e+01,4.922999999999999687e+01,1.000000000000000000e+01
2.380000000000000000e+02,6.115075554530513813e+01,4.932000000000000028e+01,1.000000000000000000e+01
2.390000000000000000e+02,6.155116956491326619e+01,4.928999999999999915e+01,1.000000000000000000e+01
2.400000000000000000e+02,6.139049904622039122e+01,4.935000000000000142e+01,1.000000000000000000e+01
2.410000000000000000e+02,6.160238715217475658e+01,4.935000000000000142e+01,1.000000000000000000e+01
2.420000000000000000e+02,6.137700871898566390e+01,4.942000000000000171e+01,1.000000000000000000e+01
2.430000000000000000e+02,6.139887996805131820e+01,4.945000000000000284e+01,1.000000000000000000e+01
2.440000000000000000e+02,6.198179954603343589e+01,4.939000000000000057e+01,1.000000000000000000e+01
2.450000000000000000e+02,6.138011928477107659e+01,4.952000000000000313e+01,1.000000000000000000e+01
