t,MV,MVP,MVI,MVD,SP,PV,DV,Man
6.700000000000000000e+01,7.509757277323282665e+01,9.847068986249264810e+01,-3.858549150642848247e+01,-2.263387657146459256e-05,5.500000000000000000e+01,3.914000000000000057e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.800000000000000000e+01,7.471268548339428150e+01,9.747729072138302797e+01,-3.799674281991713087e+01,-3.621251952342717897e-05,5.500000000000000000e+01,3.929999999999999716e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,7.432056550447502730e+01,9.648389158027336521e+01,-3.741399412001990754e+01,-3.621301449634500207e-05,5.500000000000000000e+01,3.946000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.000000000000000000e+01,7.348402696715636750e+01,9.505588031492828804e+01,-3.683987040088049980e+01,-5.205563084340110599e-05,5.500000000000000000e+01,3.968999999999999773e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.100000000000000000e+01,7.369968916265969483e+01,9.468335563701215563e+01,-3.626799667672138838e+01,-1.358128297291653661e-05,5.500000000000000000e+01,3.975000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,7.409943737959923737e+01,9.449709329805409652e+01,-3.569724795005242157e+01,-6.790187781586229227e-06,5.500000000000000000e+01,3.978000000000000114e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.300000000000000000e+01,7.343520008592138026e+01,9.325534437166707846e+01,-3.513399920665111864e+01,-4.526486560093524107e-05,5.500000000000000000e+01,3.997999999999999687e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.400000000000000000e+01,7.363711521262568738e+01,9.288281969375094604e+01,-3.457300045823011203e+01,-1.358103543382980278e-05,5.500000000000000000e+01,4.003999999999999915e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.500000000000000000e+01,7.321126726315149824e+01,9.188942055264129749e+01,-3.401800169642323368e+01,-3.621218952644795320e-05,5.500000000000000000e+01,4.020000000000000284e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,7.315344983598326678e+01,9.126854608944780978e+01,-3.346675292625018727e+01,-2.263362905944395122e-05,5.500000000000000000e+01,4.029999999999999716e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.700000000000000000e+01,7.352839186448861142e+01,9.108228375048973646e+01,-3.291662915356729258e+01,-6.790517760521305244e-06,5.500000000000000000e+01,4.032999999999999829e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.800000000000000000e+01,7.346425732193397096e+01,9.046140928729620612e+01,-3.237025537251822271e+01,-2.263255657151539674e-05,5.500000000000000000e+01,4.042999999999999972e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.900000000000000000e+01,7.283356758623682481e+01,8.928174780722852688e+01,-3.183100657557343283e+01,-4.300221218774527885e-05,5.500000000000000000e+01,4.061999999999999744e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.000000000000000000e+01,7.294475231938150728e+01,8.884713568299305564e+01,-3.129438277277232316e+01,-1.584418385902834666e-05,5.500000000000000000e+01,4.068999999999999773e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.100000000000000000e+01,7.249054367065149052e+01,8.785373654188340709e+01,-3.076375895658534176e+01,-3.621227202343825101e-05,5.500000000000000000e+01,4.085000000000000142e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.200000000000000000e+01,7.284187382983168391e+01,8.766747420292533377e+01,-3.023426013788851208e+01,-6.791012733437961980e-06,5.500000000000000000e+01,4.088000000000000256e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.300000000000000000e+01,7.275430755071685951e+01,8.704659973973186027e+01,-2.970851131082551078e+01,-2.263255658955669368e-05,5.500000000000000000e+01,4.097999999999999687e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.400000000000000000e+01,7.272501430866034866e+01,8.648781272285766875e+01,-2.918613747623295751e+01,-2.036990314629759038e-05,5.500000000000000000e+01,4.107000000000000028e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.500000000000000000e+01,7.262945107465219508e+01,8.586693825966412419e+01,-2.866751363327423263e+01,-2.263305157149504498e-05,5.500000000000000000e+01,4.117000000000000171e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.600000000000000000e+01,7.234234553746757967e+01,8.505980145751257737e+01,-2.815376477943948785e+01,-2.942282678091887480e-05,5.500000000000000000e+01,4.129999999999999716e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.700000000000000000e+01,7.304943248246648579e+01,8.524606379647059384e+01,-2.763889092811459491e+01,6.788620182400407134e-06,5.500000000000000000e+01,4.127000000000000313e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.800000000000000000e+01,7.300768117066040475e+01,8.468727677959645916e+01,-2.712739206926015001e+01,-2.036883067640949597e-05,5.500000000000000000e+01,4.135999999999999943e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.900000000000000000e+01,7.289978932833282954e+01,8.406640231640291461e+01,-2.661964320203953349e+01,-2.263305153240103890e-05,5.500000000000000000e+01,4.146000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.000000000000000000e+01,7.241305461152984435e+01,8.307300317529330869e+01,-2.611789432143304523e+01,-3.621251949335259655e-05,5.500000000000000000e+01,4.161999999999999744e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.100000000000000000e+01,7.291948165513178992e+01,8.307300317529330869e+01,-2.561614544082655698e+01,-1.320030023666184754e-09,5.500000000000000000e+01,4.161999999999999744e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+01,7.280095667466807186e+01,8.245212871209977834e+01,-2.511814655185390066e+01,-2.263230908956809776e-05,5.500000000000000000e+01,4.171999999999999886e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.300000000000000000e+01,7.274091756272555642e+01,8.189334169522558682e+01,-2.462352265535169238e+01,-2.036990313727564595e-05,5.500000000000000000e+01,4.181000000000000227e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.400000000000000000e+01,7.298958939078755748e+01,8.164499190994817468e+01,-2.413039875550301616e+01,-9.053666146624421719e-06,5.500000000000000000e+01,4.185000000000000142e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.500000000000000000e+01,7.292420609819507149e+01,8.108620489307404000e+01,-2.364064984812478443e+01,-2.036940816435814811e-05,5.500000000000000000e+01,4.193999999999999773e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.600000000000000000e+01,7.279278826138140346e+01,8.046533042988049544e+01,-2.315465093238038463e+01,-2.263305155345180663e-05,5.500000000000000000e+01,4.203999999999999915e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.700000000000000000e+01,7.265742972991691317e+01,7.984445596668696510e+01,-2.267240200826981322e+01,-2.263313406848468210e-05,5.500000000000000000e+01,4.214000000000000057e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.800000000000000000e+01,7.276799941186037302e+01,7.947193128877084689e+01,-2.219240307913954169e+01,-1.358021045491288810e-05,5.500000000000000000e+01,4.220000000000000284e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.900000000000000000e+01,7.225149386627006720e+01,7.847853214766122676e+01,-2.171840413662339841e+01,-3.621218949637396031e-05,5.500000000000000000e+01,4.235999999999999943e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+02,7.254089387502773434e+01,7.829226980870316766e+01,-2.124553019159740330e+01,-6.791012730429660093e-06,5.500000000000000000e+01,4.239000000000000057e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.010000000000000000e+02,7.239173829188787579e+01,7.767139534550963731e+01,-2.077640623820524013e+01,-2.263255658955819463e-05,5.500000000000000000e+01,4.249000000000000199e+01,1.000000000000000000e+01,0.000000000000000000e+00
