t,MV,MVP,MVI,MVD,SP,PV,DV,Man
8.000000000000000000e+01,6.982107437457440824e+01,6.624730522274884947e+01,-1.181825967908950048e+01,1.357757042493925842e-05,5.500000000000000000e+01,4.432999999999999829e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.100000000000000000e+01,6.941773073583208031e+01,6.544016842059724581e+01,-1.142301056088379241e+01,-2.942150682006496577e-05,5.500000000000000000e+01,4.446000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.200000000000000000e+01,6.982107353265428173e+01,6.544016842059724581e+01,-1.102776144267808434e+01,-1.072481917506855377e-09,5.500000000000000000e+01,4.446000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.300000000000000000e+01,6.984910959821009158e+01,6.506764374268112761e+01,-1.063476231945267436e+01,-1.357938546396473776e-05,5.500000000000000000e+01,4.452000000000000313e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.400000000000000000e+01,6.987445172561582751e+01,6.469511906476503782e+01,-1.024401319120756249e+01,-1.357988042485117952e-05,5.500000000000000000e+01,4.457999999999999829e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.500000000000000000e+01,7.027190408262143251e+01,6.469511906476503782e+01,-9.853264062962450609e+00,-4.950180249648424498e-10,5.500000000000000000e+01,4.457999999999999829e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.600000000000000000e+01,7.004429532513253776e+01,6.407424460157150747e+01,-9.466264926351168896e+00,-2.263230905949450129e-05,5.500000000000000000e+01,4.467999999999999972e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.700000000000000000e+01,6.943779629707867684e+01,6.308084546046185181e+01,-9.085265776354015443e+00,-3.621251946628935178e-05,5.500000000000000000e+01,4.484000000000000341e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.800000000000000000e+01,6.957453682708518272e+01,6.283249567518444678e+01,-8.705766623010394056e+00,-9.054243646602339312e-06,5.500000000000000000e+01,4.488000000000000256e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.900000000000000000e+01,6.995928105220860971e+01,6.283249567518444678e+01,-8.326267469666772669e+00,-3.300481055259867275e-10,5.500000000000000000e+01,4.488000000000000256e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.000000000000000000e+01,6.978152695062762234e+01,6.227370865831029789e+01,-7.950143308793598429e+00,-2.036907814933484713e-05,5.500000000000000000e+01,4.496999999999999886e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.100000000000000000e+01,6.916287809221419991e+01,6.128030951720064223e+01,-7.580019134534553338e+00,-3.621243696629229030e-05,5.500000000000000000e+01,4.513000000000000256e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+01,6.872537048905908819e+01,6.047317271504908831e+01,-7.214769949399487459e+00,-2.942332178089885169e-05,5.500000000000000000e+01,4.525999999999999801e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.300000000000000000e+01,6.890737671632599870e+01,6.028691037609102921e+01,-6.850645761754570628e+00,-6.790765260512170367e-06,5.500000000000000000e+01,4.528999999999999915e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.400000000000000000e+01,6.883814113074690511e+01,5.985229825185555796e+01,-6.489146568253334912e+00,-1.584286386810219641e-05,5.500000000000000000e+01,4.535999999999999943e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.500000000000000000e+01,6.982796938631631178e+01,6.047317271504908831e+01,-6.123897383118269033e+00,2.263173153244866161e-05,5.500000000000000000e+01,4.525999999999999801e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.600000000000000000e+01,6.857257348826905741e+01,5.885889911074590231e+01,-5.768398176231161578e+00,-5.884317852885328001e-05,5.500000000000000000e+01,4.552000000000000313e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.700000000000000000e+01,6.855661029160889086e+01,5.848637443282981963e+01,-5.415148964324352221e+00,-1.358153039471427264e-05,5.500000000000000000e+01,4.557999999999999829e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.800000000000000000e+01,6.866310062750216048e+01,5.823802464755241459e+01,-5.063399749071074929e+00,-9.053418694749838300e-06,5.500000000000000000e+01,4.561999999999999744e+01,1.000000000000000000e+01,0.000000000000000000e+00
