t,MV,PV,DV
2.420000000000000000e+02,5.720972596503380458e+01,5.100000000000000000e+01,1.000000000000000000e+01
2.430000000000000000e+02,5.717235413548264944e+01,5.103000000000000114e+01,1.000000000000000000e+01
2.440000000000000000e+02,5.732123559361587439e+01,5.103000000000000114e+01,1.000000000000000000e+01
2.450000000000000000e+02,5.728271613558553099e+01,5.106000000000000227e+01,1.000000000000000000e+01
2.460000000000000000e+02,5.724307846926274124e+01,5.109000000000000341e+01,1.000000000000000000e+01
2.470000000000000000e+02,5.713985109698365505e+01,5.113000000000000256e+01,1.000000000000000000e+01
2.480000000000000000e+02,5.647294361277671726e+01,5.125999999999999801e+01,1.000000000000000000e+01
2.490000000000000000e+02,5.705047568213669962e+01,5.118999999999999773e+01,1.000000000000000000e+01
2.500000000000000000e+02,5.656868743528287524e+01,5.128999999999999915e+01,1.000000000000000000e+01
2.510000000000000000e+02,5.733248184294098593e+01,5.118999999999999773e+01,1.000000000000000000e+01
2.520000000000000000e+02,5.685068680639442107e+01,5.128999999999999915e+01,1.000000000000000000e+01
2.530000000000000000e+02,5.661504587438678016e+01,5.135000000000000142e+01,1.000000000000000000e+01
2.540000000000000000e+02,5.656454002259602021e+01,5.138000000000000256e+01,1.000000000000000000e+01
2.550000000000000000e+02,5.670029650968089641e+01,5.138000000000000256e+01,1.000000000000000000e+01
2.560000000000000000e+02,5.658618737221851092e+01,5.142000000000000171e+01,1.000000000000000000e+01
2.570000000000000000e+02,5.672044612530326191e+01,5.142000000000000171e+01,1.000000000000000000e+01
2.580000000000000000e+02,5.666730169998344735e+01,5.145000000000000284e+01,1.000000000000000000e+01
2.590000000000000000e+02,5.698782731857057371e+01,5.142000000000000171e+01,1.000000000000000000e+01
2.600000000000000000e+02,5.737192906471852183e+01,5.138000000000000256e+01,1.000000000000000000e+01
2.610000000000000000e+02,5.788245796130393472e+01,5.132000000000000028e+01,1.000000000000000000e+01
2.620000000000000000e+02,5.802044407420846284e+01,5.132000000000000028e+01,1.000000000000000000e+01
2.630000000000000000e+02,5.797104963969749036e+01,5.135000000000000142e+01,1.000000000000000000e+01
2.640000000000000000e+02,5.792053699763656027e+01,5.138000000000000256e+01,1.000000000000000000e+01
2.650000000000000000e+02,5.824368761061484889e+01,5.135000000000000142e+01,1.000000000000000000e+01
2.660000000000000000e+02,5.819316138991101184e+01,5.138000000000000256e+01,1.000000000000000000e+01
2.670000000000000000e+02,5.832891787625339930e+01,5.138000000000000256e+01,1.000000000000000000e+01
2.680000000000000000e+02,5.846466757364553501e+01,5.138000000000000256e+01,1.000000000000000000e+01
