t,MV,PV,DV
1.900000000000000000e+02,6.415658884745845114e+01,5.928000000000000114e+01,5.000000000000000000e+01
1.910000000000000000e+02,6.380868150181911602e+01,5.931000000000000227e+01,5.000000000000000000e+01
1.920000000000000000e+02,6.345966952521039417e+01,5.934000000000000341e+01,5.000000000000000000e+01
1.930000000000000000e+02,6.267227959085847999e+01,5.943999999999999773e+01,5.000000000000000000e+01
1.940000000000000000e+02,6.231840846790704092e+01,5.946999999999999886e+01,5.000000000000000000e+01
1.950000000000000000e+02,6.233818475828593364e+01,5.943999999999999773e+01,5.000000000000000000e+01
1.960000000000000000e+02,6.154703125340977721e+01,5.953999999999999915e+01,5.000000000000000000e+01
1.970000000000000000e+02,6.218884547774776195e+01,5.940999999999999659e+01,5.000000000000000000e+01
1.980000000000000000e+02,6.083661196103236790e+01,5.960000000000000142e+01,5.000000000000000000e+01
1.990000000000000000e+02,6.185098481018260230e+01,5.940999999999999659e+01,5.000000000000000000e+01
2.000000000000000000e+02,6.031134358917832117e+01,5.963000000000000256e+01,5.000000000000000000e+01
2.010000000000000000e+02,6.113720410364774693e+01,5.946999999999999886e+01,5.000000000000000000e+01
2.020000000000000000e+02,5.972024909478313504e+01,5.967000000000000171e+01,5.000000000000000000e+01
2.030000000000000000e+02,6.035721096040878564e+01,5.953999999999999915e+01,5.000000000000000000e+01
2.040000000000000000e+02,5.856284949439891818e+01,5.979999999999999716e+01,5.000000000000000000e+01
2.050000000000000000e+02,5.963220291103392867e+01,5.960000000000000142e+01,5.000000000000000000e+01
2.060000000000000000e+02,5.883501094791813557e+01,5.970000000000000284e+01,5.000000000000000000e+01
2.070000000000000000e+02,5.884617809710321978e+01,5.967000000000000171e+01,5.000000000000000000e+01
2.080000000000000000e+02,5.748421723362390878e+01,5.985999999999999943e+01,5.000000000000000000e+01
2.090000000000000000e+02,5.830144597921018601e+01,5.970000000000000284e+01,5.000000000000000000e+01
2.100000000000000000e+02,5.712572482419491848e+01,5.985999999999999943e+01,5.000000000000000000e+01
2.110000000000000000e+02,5.731829969212719078e+01,5.979999999999999716e+01,5.000000000000000000e+01
2.120000000000000000e+02,5.657610413771003977e+01,5.989000000000000057e+01,5.000000000000000000e+01
2.130000000000000000e+02,5.720479112793377396e+01,5.975999999999999801e+01,5.000000000000000000e+01
2.140000000000000000e+02,5.621422089269931632e+01,5.989000000000000057e+01,5.000000000000000000e+01
2.150000000000000000e+02,5.621826984780276604e+01,5.985999999999999943e+01,5.000000000000000000e+01
2.160000000000000000e+02,5.641080171830767398e+01,5.979999999999999716e+01,5.000000000000000000e+01
2.170000000000000000e+02,5.566860616232316517e+01,5.989000000000000057e+01,5.000000000000000000e+01
2.180000000000000000e+02,5.648468727868776540e+01,5.972999999999999687e+01,5.000000000000000000e+01
2.190000000000000000e+02,5.449579991208000251e+01,6.002000000000000313e+01,5.000000000000000000e+01
2.200000000000000000e+02,5.493226304918191971e+01,5.992000000000000171e+01,5.000000000000000000e+01
2.210000000000000000e+02,5.449788199685124113e+01,5.996000000000000085e+01,5.000000000000000000e+01
2.220000000000000000e+02,5.374970908515926737e+01,6.004999999999999716e+01,5.000000000000000000e+01
2.230000000000000000e+02,5.331049604146182475e+01,6.009000000000000341e+01,5.000000000000000000e+01
